ward,year,category,location,cost,geometry_type,grammar
13,2025,Sidewalk,6108 S RUTHERFORD AVE; 6144 S RUTHERFORD AVE,4963.35,unknown,multi_location
13,2025,Sidewalk,6113 S NAGLE AVE,4420.84,unknown,single_address
13,2025,Sidewalk,6126 S TRIPP AVE,3935.94,unknown,single_address
13,2025,Sidewalk,6134 S KEELER AVE,620.89,unknown,single_address
13,2025,Sidewalk,6138 W 60TH ST,746.53,unknown,single_address
13,2025,Sidewalk,6152 W 59TH ST; 6125 W 59TH ST,29731.73,unknown,multi_location
13,2025,Sidewalk,6200 S KEDVALE AVE; W 62ND ST & S KEDVALE AVE,9458.61,unknown,multi_location
13,2025,Sidewalk,6208 S NEENAH AVE,4622.46,unknown,single_address
13,2025,Sidewalk,6210 S MCVICKER AVE; 6238 S MCVICKER AVE,15047.15,unknown,multi_location
13,2025,Sidewalk,6214 W 63RD PL,6241.95,unknown,single_address
13,2025,Sidewalk,6217 W 55TH ST,8936.53,unknown,single_address
13,2025,Sidewalk,6219 S MENARD AVE,5236.07,unknown,single_address
13,2025,Sidewalk,6219 S NAGLE AVE,8212.17,unknown,single_address
13,2025,Sidewalk,6221 S NATCHEZ AVE,13682.93,unknown,single_address
13,2025,Sidewalk,6226 W 59TH ST; S MERRIMAC AVE & W 59TH ST,10318.23,unknown,multi_location
13,2025,Sidewalk,6243 S NASHVILLE AVE; 6245 S NASHVILLE AVE,2266.39,unknown,multi_location
13,2025,Sidewalk,6250 W 60TH ST,13035.86,unknown,single_address
13,2025,Sidewalk,6258 W 64TH ST,5621.78,unknown,single_address
13,2025,Sidewalk,6331 S KILDARE AVE; 6336 S KILDARE AVE,16418.71,unknown,multi_location
13,2025,Sidewalk,6346 S KEDVALE AVE,10526.96,unknown,single_address
13,2025,Sidewalk,6354 S KARLOV AVE,3900.87,unknown,single_address
13,2025,Sidewalk,6358 S TRIPP AVE,1304.58,unknown,single_address
13,2025,Sidewalk,6407 S KARLOV AVE; 6441 S KARLOV AVE,8503.78,unknown,multi_location
13,2025,Sidewalk,6449 S TRIPP AVE,2577.76,unknown,single_address
13,2025,Sidewalk,6459 W 63RD PL,4266.8,unknown,single_address
13,2025,Sidewalk,6516 W 61ST ST,5509.49,unknown,single_address
13,2025,Sidewalk,6532 S KNOX AVE,5709.43,unknown,single_address
13,2025,Sidewalk,6536 W 61ST ST,12724.16,unknown,single_address
13,2025,Sidewalk,6641 S KEDVALE AVE,3924.39,unknown,single_address
13,2025,Sidewalk,6716 W 63RD PL,4966.74,unknown,single_address
13,2025,Sidewalk,6732 W 64TH ST,6877.37,unknown,single_address
13,2025,Sidewalk,7111 W 63RD PL,2305.47,unknown,single_address
13,2025,Sidewalk,S NATCHEZ AVE & W 63RD PL; 6500 W 63RD PL,4482.21,unknown,multi_location
13,2025,Sidewalk,W 62ND ST & S TRIPP AVE; 6200 S TRIPP AVE,10462.81,unknown,multi_location
13,2025,Sidewalk,W 64TH ST & S KILDARE AVE; 6400 S KILDARE AVE,5237.74,unknown,multi_location
13,2025,Street Light Upgrade,4021 W 58TH PL; 4045 W 58TH PL,1000.0,unknown,multi_location
13,2025,Street Light Upgrade,4625 W 63RD ST; 4619 W 63RD ST,1000.0,unknown,multi_location
13,2025,Street Light Upgrade,5543 W 64TH PL,500.0,unknown,single_address
13,2025,Street Light Upgrade,5759 W 55TH ST,500.0,unknown,single_address
13,2025,Street Light Upgrade,6040 S KOMENSKY AVE,500.0,unknown,single_address
13,2025,Street Light Upgrade,6232 W 63RD ST; 6300 W 63RD ST; 6252 W 63RD ST; 6324 W 63RD ST,2000.0,unknown,multi_location
13,2025,Street Light Upgrade,6400 S LAPORTE AVE,500.0,unknown,single_address
13,2025,Street Resurfacing,ON S KILDARE AVE FROM W 56TH ST (5600 S) TO W 57TH ST,56898.57,line,street_segment
13,2025,Street Resurfacing,ON S KILDARE AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD,61749.35,line,street_segment
13,2025,Street Resurfacing,ON S KNOX AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD,55965.53,line,street_segment
13,2025,Street Resurfacing,ON S NEWCASTLE AVE FROM W 57TH ST (5700 S) TO W 59TH ST,105451.37,line,street_segment
13,2025,Street Resurfacing,ON S NEW ENGLAND AVE FROM W 56TH ST (5600 S) TO W 57TH ST,54638.03,line,street_segment
13,2025,Street Resurfacing,ON S NORDICA AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST,53400.95,line,street_segment
13,2025,Street Resurfacing,ON S NOTTINGHAM AVE FROM W 58TH ST (5800 S) TO W 59TH ST,55045.08,line,street_segment
13,2025,Street Resurfacing,ON S RUTHERFORD AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST,58002.44,line,street_segment
13,2025,Street Resurfacing,ON S SAYRE AVE FROM W 56TH ST (5600 S) TO W 57TH ST,54549.95,line,street_segment
13,2025,Street Speed Hump,ON S LINDER AVE FROM W 64TH PL (6430 S) TO W 65TH ST,2440.0,line,street_segment
13,2025,Unknown,Wentworth Park Improvements 5625 S MOBILE AVE,50000.0,unknown,named_place
13,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
13,2025,Unknown,WARD COMMITTED 2025 TOTAL,1499972.62,unknown,unresolvable_text
13,2025,Unknown,WARD 2025 BALANCE,27.38,unknown,unresolvable_text
13,2025,Alley Apron,2957 W 53RD ST,29378.11,unknown,single_address
13,2025,Alley Apron,3143 W 54TH PL,17036.61,unknown,single_address
13,2025,Alley Apron,3355 W 65TH PL,22859.8,unknown,single_address
13,2025,Alley Apron,5400 S FRANCISCO AVE,28029.63,unknown,single_address
13,2025,Alley Resurfacing,S FRANCISCO AVE & W 53RD ST&W 54TH ST & S MOZART ST,42668.94,polygon,alley_block_polygon
13,2025,Alley Resurfacing,S KEDZIE AVE & W 56TH ST&S SAWYER AVE & W 55TH ST; 5543-5559 S SAWYER AVE,10534.75,polygon,alley_block_polygon
13,2025,Alley Resurfacing,W 51ST ST & S WASHTENAW AVE&S FAIRFIELD AVE & W 52ND ST,56029.91,polygon,alley_block_polygon
13,2025,Alley Resurfacing,W 52ND ST & S FAIRFIELD AVE&S CALIFORNIA AVE & W 53RD ST,5790.45,polygon,alley_block_polygon
13,2025,Alley Resurfacing,W 53RD ST & S FAIRFIELD AVE&S CALIFORNIA AVE & W 54TH ST,47689.1,polygon,alley_block_polygon
13,2025,Curb & Gutter,5084 S ARCHER AVE,1086.4,unknown,single_address
13,2025,Curb & Gutter,5640 S SPAULDING AVE,3015.97,unknown,single_address
13,2025,Diagonal Parking,ON S HOMAN AVE FROM 5443 S TO W 55TH ST,44249.62,line,street_segment
13,2025,Unknown,Miscellaneous CDOT Projects (2025) 5426 S ST LOUIS AVE,660.0,unknown,unresolvable_text
13,2025,Sidewalk,3301 W 65TH ST,9118.77,unknown,single_address
13,2025,Sidewalk,3401 W 60TH ST,13416.43,unknown,single_address
13,2025,Sidewalk,3402-3410 W 60TH PL,17278.37,line,address_range
13,2025,Sidewalk,3432-3436 W 62ND ST,6815.96,line,address_range
13,2025,Sidewalk,3441 W 60TH PL,7189.43,unknown,single_address
13,2025,Sidewalk,3456 W 65TH ST,14852.72,unknown,single_address
14,2025,Sidewalk,4317-4325 S KEDVALE AVE,9260.05,line,address_range
14,2025,Sidewalk,4518 S AVERS AVE,7456.38,unknown,single_address
14,2025,Sidewalk,4536 S KOMENSKY AVE,6773.77,unknown,single_address
14,2025,Sidewalk,4701 S RIDGEWAY AVE,10115.53,unknown,single_address
14,2025,Sidewalk,5201 S ALBANY AVE,7359.48,unknown,single_address
14,2025,Sidewalk,5257 S TRUMBULL AVE,14803.09,unknown,single_address
14,2025,Sidewalk,5401 S FRANCISCO AVE,5872.38,unknown,single_address
14,2025,Sidewalk,5412 S CHRISTIANA AVE,12234.55,unknown,single_address
14,2025,Sidewalk,5703-5707 S SAWYER AVE,6688.28,line,address_range
14,2025,Sidewalk,5725 S SAWYER AVE,6306.23,unknown,single_address
14,2025,Sidewalk,5808 S TRUMBULL AVE,3980.53,unknown,single_address
14,2025,Sidewalk,5859 S WHIPPLE ST,14531.13,unknown,single_address
14,2025,Sidewalk,5915-5923 S KEDZIE AVE,113427.36,line,address_range
14,2025,Sidewalk,5919 S SPAULDING AVE,4469.37,unknown,single_address
14,2025,Sidewalk,5958 S SAWYER AVE,7762.69,unknown,single_address
14,2025,Sidewalk,6542-6544 S TROY ST,4123.55,line,address_range
14,2025,Sidewalk,S SAWYER AVE & W 60TH ST,3206.78,point,intersection
14,2025,Street Resurfacing,ON S HOMAN AVE FROM W 57TH ST (5700 S) TO W 58TH ST,60721.77,line,street_segment
14,2025,Street Resurfacing,ON S KEELER AVE FROM W 50TH ST (5000 S) TO S ARCHER AVE,37286.57,line,street_segment
14,2025,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 52ND ST (5200 S) TO W 53RD ST,58712.93,line,street_segment
14,2025,Street Resurfacing,ON S WHIPPLE ST FROM W 47TH ST (4700 S) TO W 48TH PL,90251.1,line,street_segment
14,2025,Street Resurfacing,ON W 49TH ST FROM S KEDVALE AVE (4130 W) TO S KEELER AVE,46929.78,line,street_segment
14,2025,Street Resurfacing,ON W 57TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE,62432.9,line,street_segment
14,2025,Street Resurfacing,ON W 58TH ST FROM S HOMAN AVE (3400 W) TO S TRUMBULL AVE,25446.73,line,street_segment
14,2025,Street Resurfacing,ON W 58TH ST FROM S TRUMBULL AVE (3430 W) TO S CENTRAL PARK AVE,105059.95,line,street_segment
14,2025,Street Resurfacing,ON W 60TH PL FROM S CENTRAL PARK AVE (3600 W) TO S HOMAN AVE,120501.84,line,street_segment
14,2025,Street Resurfacing,ON W 60TH ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE,65616.71,line,street_segment
14,2025,Street Resurfacing,ON W 61ST PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE,53958.78,line,street_segment
14,2025,Street Resurfacing,ON W 61ST PL FROM S ST LOUIS AVE (3500 W) TO S HOMAN AVE,58566.13,line,street_segment
14,2025,Street Resurfacing,ON W 62ND PL FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE,56534.46,line,street_segment
14,2025,Street Speed Hump,ON S MAPLEWOOD AVE FROM W 52ND ST (5200 S) TO W 53RD ST,4880.0,line,street_segment
14,2025,Street Speed Hump,ON S ST LOUIS AVE FROM W 57TH ST (5700 S) TO W 60TH ST,12200.0,line,street_segment
14,2025,Street Speed Hump,ON W 58TH ST FROM S CHRISTIANA AVE (3330 W) TO S SPAULDING AVE,2440.0,line,street_segment
14,2025,Street Speed Hump,ON W 58TH ST FROM S TRUMBULL AVE (3430 W) TO S ST LOUIS AVE,2440.0,line,street_segment
14,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
14,2025,Unknown,WARD COMMITTED 2025 TOTAL,1480051.77,unknown,unresolvable_text
14,2025,Unknown,WARD 2025 BALANCE,19948.23,unknown,unresolvable_text
14,2025,Alley Resurfacing,S SACRAMENTO AVE & W 66TH ST&W MARQUETTE RD & S WHIPPLE ST,28372.23,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 43RD ST & S ASHLAND AVE&S MARSHFIELD AVE & W 44TH ST,48863.33,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 44TH ST & S NORMAL AVE&S WALLACE ST & W 44TH PL,42870.95,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 45TH PL & S NORMAL AVE&S WALLACE ST & W 46TH ST,28487.94,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 47TH ST & S DAMEN AVE&S SEELEY AVE & W 48TH ST,42885.25,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 47TH ST & S HONORE ST&S WOLCOTT AVE & W 48TH ST; 1841 W 47TH ST,52742.5,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 50TH PL & S OAKLEY AVE&S WESTERN BLVD & W 51ST ST,29726.28,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 54TH ST & S MAPLEWOOD AVE&S ROCKWELL ST & W 55TH ST,47888.79,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 62ND ST & S WHIPPLE ST&S ALBANY AVE & W 63RD ST,40769.72,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 64TH ST & S ALBANY AVE&S TROY ST & W 65TH ST,35041.17,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 64TH ST & S CALIFORNIA AVE&S MOZART ST & W 65TH ST,36227.35,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 64TH ST & S MOZART ST&S FRANCISCO AVE & W 65TH ST,34979.37,polygon,alley_block_polygon
14,2025,Alley Resurfacing,W 66TH ST & S ALBANY AVE&S TROY ST & W MARQUETTE RD,27451.61,polygon,alley_block_polygon
14,2025,Alley Speed Hump,S WESTERN AVE & W 46TH PL&W 46TH ST & S ROCKWELL ST,5800.0,polygon,alley_block_polygon
14,2025,Alley Speed Hump,S WOLCOTT AVE & W 65TH ST&W 66TH ST & S HONORE ST,1450.0,polygon,alley_block_polygon
14,2025,Alley Speed Hump,W 55TH ST & S WASHTENAW AVE&S FAIRFIELD AVE & W 56TH ST,2175.0,polygon,alley_block_polygon
14,2025,Alley Speed Hump,W 56TH ST & S ARTESIAN AVE&S CAMPBELL AVE & W 57TH ST,2175.0,polygon,alley_block_polygon
14,2025,Alley Speed Hump,W 58TH ST & S CALIFORNIA AVE&S FAIRFIELD AVE & W 59TH ST,2900.0,polygon,alley_block_polygon
15,2025,Bollard,2501 W 54TH ST,2833.58,unknown,single_address
15,2025,Bollard,4501 S WALLACE ST,1455.73,unknown,single_address
15,2025,Sidewalk,2834 W 57TH ST,33102.09,unknown,single_address
15,2025,Sidewalk,5640 S SEELEY AVE,3393.26,unknown,single_address
15,2025,Sidewalk,5654 S WASHTENAW AVE,11379.86,unknown,single_address
15,2025,Sidewalk,5658 S CAMPBELL AVE,14946.01,unknown,single_address
15,2025,Sidewalk,5700 S MOZART ST,18393.3,unknown,single_address
15,2025,Sidewalk,5920 S HERMITAGE AVE,4818.26,unknown,single_address
15,2025,Sidewalk,6345 S HERMITAGE AVE,4617.29,unknown,single_address
15,2025,Sidewalk,6427 S SACRAMENTO AVE,8939.13,unknown,single_address
15,2025,Street Bump Outs,W 49TH ST & S HALSTED ST,26831.75,point,intersection
15,2025,Street Light Residential Staggered Piggy Back,ON S MOZART ST FROM W 65TH ST (6500 S) TO W MARQUETTE RD,370000.0,line,street_segment
15,2025,Street Light Upgrade,5023 S HOYNE AVE,500.0,unknown,single_address
15,2025,Street Light Upgrade,5702 S DAMEN AVE; 5715 S DAMEN AVE; 5740 S DAMEN AVE,1500.0,unknown,multi_location
15,2025,Street Light Upgrade,5816 S HONORE ST,500.0,unknown,single_address
15,2025,Street Light Upgrade,W 51ST ST & S CENTRAL PARK AVE&S WESTERN AVE & W 73RD ST,178555.35,polygon,alley_block_polygon
15,2025,Street Resurfacing,ON S FRANCISCO AVE FROM W 57TH ST (5700 S) TO W 59TH ST,118325.11,line,street_segment
15,2025,Street Resurfacing,ON W 56TH ST FROM S ROCKWELL ST (2600 W) TO S WASHTENAW AVE,74756.14,line,street_segment
15,2025,Street Resurfacing,ON W 57TH ST FROM S WASHTENAW AVE (2700 W) TO S FAIRFIELD AVE,26940.08,line,street_segment
15,2025,Street Resurfacing,ON W 64TH ST FROM S SACRAMENTO AVE (3000 W) TO S WHIPPLE ST,23957.35,line,street_segment
15,2025,Street Speed Hump,ON S ARTESIAN AVE FROM W 54TH ST (5400 S) TO W 55TH ST,2440.0,line,street_segment
15,2025,Street Speed Hump,ON S FAIRFIELD AVE FROM W 55TH ST (5500 S) TO W 57TH ST,4880.0,line,street_segment
15,2025,Street Speed Hump,ON S FAIRFIELD AVE FROM W 58TH ST (5800 S) TO W 59TH ST,4880.0,line,street_segment
15,2025,Street Speed Hump,ON S HERMITAGE AVE FROM W 64TH ST (6400 S) TO W 65TH ST,962.19,line,street_segment
15,2025,Street Speed Hump,ON S MAPLEWOOD AVE FROM W 50TH ST (5000 S) TO W 51ST ST,4880.0,line,street_segment
15,2025,Street Speed Hump,ON S RICHMOND ST FROM W 61ST ST (6100 S) TO W 62ND ST,4880.0,line,street_segment
15,2025,Street Speed Hump,ON S TALMAN AVE FROM W 55TH ST (5500 S) TO W 56TH ST,4880.0,line,street_segment
15,2025,Street Speed Hump,ON S WHIPPLE ST FROM W 60TH ST (6000 S) TO W 61ST ST (6100 S); 6000 S WHIPPLE ST,324.65,line,street_segment
15,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
15,2025,Unknown,WARD COMMITTED 2025 TOTAL,1464677.62,unknown,unresolvable_text
15,2025,Unknown,WARD 2025 BALANCE,35322.38,unknown,unresolvable_text
15,2025,Alley Resurfacing,5414 S HONORE ST; W 54TH ST & S HONORE ST&S WOLCOTT AVE & W GARFIELD BLVD,53548.23,point,intersection
15,2025,Alley Resurfacing,S HALSTED ST & W 59TH ST&W 60TH ST & S GREEN ST,54598.85,polygon,alley_block_polygon
15,2025,Alley Resurfacing,S HOYNE AVE & W 66TH ST&W MARQUETTE RD & S SEELEY AVE,38052.8,polygon,alley_block_polygon
15,2025,Alley Resurfacing,S ROCKWELL ST & W 60TH ST&W 61ST ST & S TALMAN AVE,57665.67,polygon,alley_block_polygon
15,2025,Alley Resurfacing,S WOLCOTT AVE & W 52ND ST&W 53RD ST & S WINCHESTER AVE,32754.53,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 51ST ST & S WINCHESTER AVE&S DAMEN AVE & W 52ND ST; 1935-1953 W 51ST ST,40289.61,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 51ST ST & S WOLCOTT AVE&S WINCHESTER AVE & W 52ND ST,39954.35,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 56TH ST & S ADA ST&S LOOMIS BLVD & W 57TH ST,47615.34,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 61ST ST & S LOOMIS BLVD&S ADA ST & W 62ND ST,35980.15,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 63RD ST & S CAMPBELL AVE&S ARTESIAN AVE & W 64TH ST,32305.31,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 63RD ST & S CLAREMONT AVE&S WESTERN AVE & W 64TH ST,38903.73,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 66TH ST & S ARTESIAN AVE&S CAMPBELL AVE & W MARQUETTE RD,34634.81,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 66TH ST & S WASHTENAW AVE&S TALMAN AVE & W MARQUETTE RD,35858.86,polygon,alley_block_polygon
15,2025,Alley Resurfacing,W 68TH ST & S CAMPBELL AVE&S MAPLEWOOD AVE & W LITHUANIAN PLAZA CT,32645.21,polygon,alley_block_polygon
15,2025,Arterial Street Bump Outs,S RACINE AVE & W 69TH ST,83591.64,point,intersection
15,2025,Unknown,Miscellaneous CDOT Projects (2025) 6241 S LOOMIS BLVD,369.82,unknown,unresolvable_text
15,2025,Sidewalk,5200 S LAFLIN ST,16692.02,unknown,single_address
15,2025,Sidewalk,5400 S WINCHESTER AVE,16776.13,unknown,single_address
15,2025,Sidewalk,6001 S TALMAN AVE,18090.31,unknown,single_address
16,2025,Sidewalk,6354 S TALMAN AVE,5350.26,unknown,single_address
16,2025,Street Light Upgrade,2015-2017 W 51ST ST,500.0,line,address_range
16,2025,Street Resurfacing,ON S ADA ST FROM W 61ST ST (6100 S) TO W 64TH ST,170207.02,line,street_segment
16,2025,Street Resurfacing,ON S HONORE ST FROM W 54TH ST (5400 S) TO W GARFIELD BLVD,59518.03,line,street_segment
16,2025,Street Resurfacing,ON S JUSTINE ST FROM W 51ST ST (5100 S) TO W 52ND ST,55489.46,line,street_segment
16,2025,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 63RD ST (6300 S) TO W 65TH ST,103968.6,line,street_segment
16,2025,Street Resurfacing,ON S MARSHFIELD AVE FROM W 60TH ST (6000 S) TO W 61ST ST,46841.52,line,street_segment
16,2025,Street Resurfacing,ON S MARSHFIELD AVE FROM W GARFIELD BLVD (5500 S) TO W 56TH ST,41621.98,line,street_segment
16,2025,Street Resurfacing,ON W 60TH PL FROM S UNION AVE (700 W) TO S HALSTED ST,65555.04,line,street_segment
16,2025,Street Speed Hump,ON S HOYNE AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD,4880.0,line,street_segment
16,2025,Street Speed Hump,ON S JUSTINE ST FROM W 51ST ST (5100 S) TO W 52ND ST,4880.0,line,street_segment
16,2025,Street Speed Hump,ON S MAY ST FROM W MARQUETTE RD (6700 S) TO W 69TH ST,9760.0,line,street_segment
16,2025,Street Speed Hump,ON S MORGAN ST FROM W 65TH ST (6500 S) TO W 66TH ST,4880.0,line,street_segment
16,2025,Street Speed Hump,ON W 53RD PL FROM 2151 W TO S DAMEN AVE,4880.0,line,street_segment
16,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
16,2025,Unknown,WARD COMMITTED 2025 TOTAL,1288659.28,unknown,unresolvable_text
16,2025,Unknown,WARD 2025 BALANCE,211340.72,unknown,unresolvable_text
16,2025,Alley Resurfacing,S WESTERN AVE & W 70TH ST&W 71ST ST & S ARTESIAN AVE,10062.37,polygon,alley_block_polygon
16,2025,Alley Resurfacing,W 70TH ST & S HOYNE AVE&S HAMILTON AVE & W 70TH PL,21860.94,polygon,alley_block_polygon
16,2025,Curb & Gutter,1818 W 78TH ST,31825.68,unknown,single_address
16,2025,Curb & Gutter,ON W 84TH ST FROM S ELIZABETH ST (1230 W) TO S LOOMIS BLVD,8036.59,line,street_segment
16,2025,Unknown,Miscellaneous CDOT Projects (2025) 6944-6948 S BELL AVE,300.0,unknown,unresolvable_text
16,2025,Unknown,Miscellaneous CDOT Projects (2025) 732 W 79TH ST; 8140 S RACINE AVE; 7751 S EMERALD AVE,1245.97,unknown,multi_location
16,2025,Sidewalk,2139-2141 W 72ND ST,9366.79,line,address_range
16,2025,Sidewalk,450 W WINNECONNA PKWY,28138.19,unknown,unresolvable_text
16,2025,Sidewalk,6904 S TALMAN AVE,16732.93,unknown,single_address
16,2025,Sidewalk,6958 S FAIRFIELD AVE,24433.61,unknown,single_address
16,2025,Sidewalk,7700 S ABERDEEN ST,160785.79,unknown,single_address
16,2025,Sidewalk,8100 S MORGAN ST,583.53,unknown,single_address
16,2025,Sidewalk,8156 S MAY ST,34079.6,unknown,single_address
16,2025,Street Light Upgrade,2100 W 72ND ST,3700.0,unknown,single_address
16,2025,Street Resurfacing,ON S ELIZABETH ST FROM W 86TH ST (8600 S) TO W 87TH ST,53952.97,line,street_segment
16,2025,Street Resurfacing,ON S EMERALD AVE FROM W 74TH ST (7400 S) TO W 76TH ST,100254.73,line,street_segment
16,2025,Street Resurfacing,ON S HERMITAGE AVE FROM W 68TH ST (6800 S) TO W 69TH ST,56068.48,line,street_segment
16,2025,Street Resurfacing,ON S HERMITAGE AVE FROM W 72ND ST (7200 S) TO W 73RD ST,56417.02,line,street_segment
16,2025,Street Resurfacing,ON S LAFLIN ST FROM W 69TH ST (6900 S) TO W 71ST ST,113068.92,line,street_segment
16,2025,Street Resurfacing,ON S PAULINA ST FROM W 72ND ST (7200 S) TO W 73RD ST,53489.03,line,street_segment
16,2025,Street Resurfacing,ON S PAULINA ST FROM W 81ST ST (8100 S) TO W 82ND ST,53964.41,line,street_segment
16,2025,Street Resurfacing,ON S SPAULDING AVE FROM W 72ND ST (7200 S) TO W 73RD ST,53434.29,line,street_segment
16,2025,Street Resurfacing,ON S THROOP ST FROM W 70TH ST (7000 S) TO W 71ST ST,60193.3,line,street_segment
17,2025,Street Resurfacing,ON S THROOP ST FROM W MARQUETTE RD (6700 S) TO W 68TH ST,67740.58,line,street_segment
17,2025,Street Resurfacing,ON S UNION AVE FROM W 78TH ST (7800 S) TO W 79TH ST,55683.03,line,street_segment
17,2025,Street Resurfacing,ON S WALLACE ST FROM W 76TH ST (7600 S) TO W 79TH ST,126199.23,line,street_segment
17,2025,Street Resurfacing,ON W 72ND ST FROM S PAULINA ST (1700 W) TO S DAMEN AVE,259429.3,line,street_segment
17,2025,Street Speed Hump,ON S UNION AVE FROM W 78TH ST (7800 S) TO W 79TH ST,4880.0,line,street_segment
17,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
17,2025,Unknown,WARD COMMITTED 2025 TOTAL,1465927.28,unknown,unresolvable_text
17,2025,Unknown,WARD 2025 BALANCE,34072.72,unknown,unresolvable_text
17,2025,Curb & Gutter,8055 S TALMAN AVE,7220.05,unknown,single_address
17,2025,Unknown,Miscellaneous CDOT Projects (2025) 1701 W 87TH ST,660.0,unknown,unresolvable_text
17,2025,Sidewalk,3642 W 80TH ST,4664.73,unknown,single_address
17,2025,Sidewalk,3757 W 82ND PL,29993.96,unknown,single_address
17,2025,Sidewalk,3828 W 77TH PL,11970.14,unknown,single_address
17,2025,Sidewalk,3845 W 82ND ST,8239.66,unknown,single_address
17,2025,Sidewalk,3939 W 85TH PL,6329.21,unknown,single_address
17,2025,Sidewalk,ON S CHRISTIANA AVE FROM W 81ST ST (8100 S) TO W 82ND ST,60180.8,line,street_segment
17,2025,Sidewalk,ON S HAMILTON AVE FROM W 76TH ST (7600 S) TO W 78TH ST,25525.37,line,street_segment
17,2025,Sidewalk,ON W 79TH PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE,160940.8,line,street_segment
17,2025,Street Cul-de-Sac,S KILBOURN AVE & W 87TH ST; 8642 S KILBOURN AVE,44952.25,unknown,multi_location
17,2025,Street Resurfacing,ON S HAMILTON AVE FROM 8425 S TO W 84TH ST,41683.49,line,street_segment
17,2025,Street Resurfacing,ON S KILDARE AVE FROM W 85TH ST (8500 S) TO W 87TH ST,110510.99,line,street_segment
17,2025,Street Resurfacing,ON S KOLMAR AVE FROM W 85TH ST (8500 S) TO W 86TH ST,53904.04,line,street_segment
17,2025,Street Resurfacing,ON S KOSTNER AVE FROM W 85TH ST (8500 S) TO W 86TH ST,54189.68,line,street_segment
17,2025,Street Resurfacing,ON S PAULINA ST FROM W 88TH ST (8800 S) TO W 89TH ST,71825.64,line,street_segment
17,2025,Street Resurfacing,ON S SPRINGFIELD AVE FROM W 86TH PL (8630 S) TO W 87TH ST,24278.21,line,street_segment
17,2025,Street Resurfacing,ON S TALMAN AVE FROM W 79TH ST (7900 S) TO W 80TH ST,59369.98,line,street_segment
17,2025,Street Resurfacing,ON S TROY ST FROM W 72ND ST (7200 S) TO W 73RD ST,54223.02,line,street_segment
17,2025,Street Resurfacing,ON S TRUMBULL AVE FROM W 78TH ST (7800 S) TO W 79TH ST,50619.78,line,street_segment
17,2025,Street Resurfacing,ON S WASHTENAW AVE FROM W 82ND ST (8200 S) TO W 83RD ST,57415.25,line,street_segment
17,2025,Street Resurfacing,ON S WHIPPLE ST FROM W 79TH ST (7900 S) TO W 80TH ST,54344.43,line,street_segment
17,2025,Street Resurfacing,ON W 77TH PL FROM S RIDGEWAY AVE (3750 W) TO S HAMLIN AVE,45256.4,line,street_segment
18,2025,Street Resurfacing,ON W 79TH PL FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE,50846.68,line,street_segment
18,2025,Street Resurfacing,ON W 80TH PL FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE,53870.7,line,street_segment
18,2025,Street Resurfacing,ON W 81ST ST FROM 2216 W TO S OAKLEY AVE,38431.59,line,street_segment
18,2025,Street Resurfacing,ON W 82ND ST FROM S FRANCISCO AVE (2900 W) TO S RICHMOND ST,29086.89,line,street_segment
